date,product,category,region,quantity,revenue
2024-02-09,Headphones,Acessorioes,Europe,1,310
2023-10-01,Tablet,Eletronics,South America,4,1060
2024-08-29,Laptop,Eletronics,North America,4,1160
2024-01-31,Monitor,Eletronics,Asia,2,594
2023-04-15,Headphones,Acessorioes,North America,4,2528
2023-08-15,Headphones,Acessorioes,Asia,4,4068
2024-09-30,Headphones,Acessorioes,Europe,1,504
2023-04-03,Phone,Eletronics,Europe,4,2516
2024-05-19,Phone,Eletronics,North America,2,1656
2023-05-13,Monitor,Eletronics,North America,5,280
2024-04-25,Phone,Eletronics,Europe,4,548
2024-03-15,Headphones,Acessorioes,South America,1,847
2023-02-14,Tablet,Eletronics,Asia,2,292
2024-03-08,Phone,Eletronics,North America,2,332
2023-02-01,Monitor,Eletronics,Asia,3,2181
2024-02-20,Tablet,Eletronics,Asia,5,3430
2023-05-04,Headphones,Acessorioes,South America,3,942
2024-12-28,Headphones,Acessorioes,Europe,4,2800
2024-10-21,Phone,Eletronics,Asia,1,338
2023-10-22,Headphones,Acessorioes,Europe,4,3544
2024-08-12,Headphones,Acessorioes,Europe,3,2052
2023-11-01,Monitor,Eletronics,Europe,4,3724
2024-01-09,Headphones,Acessorioes,South America,5,4060
2023-06-05,Headphones,Acessorioes,Europe,2,1912
2024-01-24,Monitor,Eletronics,Asia,4,1764
2024-04-09,Tablet,Eletronics,Asia,5,4920
2023-08-26,Phone,Eletronics,North America,2,1322
2024-10-28,Phone,Eletronics,Asia,5,625
2024-08-27,Monitor,Eletronics,South America,2,2126
2024-05-23,Laptop,Eletronics,Europe,2,1858
2023-07-23,Headphones,Acessorioes,Asia,4,1696
2023-01-07,Headphones,Acessorioes,South America,1,209
2023-06-27,Laptop,Eletronics,Europe,5,285
2024-03-30,Headphones,Acessorioes,Europe,5,3575
2024-11-13,Tablet,Eletronics,Asia,1,694
2023-09-01,Tablet,Eletronics,South America,2,270
2023-05-27,Phone,Eletronics,North America,3,930
2023-01-11,Headphones,Acessorioes,Europe,5,1505
2023-01-12,Laptop,Eletronics,Asia,3,2898
2023-08-07,Monitor,Eletronics,South America,5,4550
2023-04-06,Monitor,Eletronics,Asia,5,2140
2024-12-01,Monitor,Eletronics,Europe,3,1431
2024-02-19,Headphones,Acessorioes,South America,4,2472
2024-01-05,Monitor,Eletronics,North America,2,428
2024-11-12,Phone,Eletronics,Europe,5,5230
2023-06-14,Monitor,Eletronics,Asia,4,3824
2023-10-28,Monitor,Eletronics,North America,3,1083
2024-08-23,Tablet,Eletronics,North America,2,1930
2023-08-07,Phone,Eletronics,South America,4,1780
2023-03-02,Laptop,Eletronics,Asia,1,238
2023-06-19,Laptop,Eletronics,Europe,2,1238
2024-03-25,Monitor,Eletronics,Asia,1,627
2023-09-24,Monitor,Eletronics,South America,2,444
2024-03-21,Phone,Eletronics,Asia,4,876
2024-02-22,Tablet,Eletronics,Asia,2,636
2024-05-20,Tablet,Eletronics,Asia,3,2517
2023-12-31,Laptop,Eletronics,Asia,3,969
2023-05-25,Phone,Eletronics,South America,2,752
2023-06-24,Headphones,Acessorioes,Asia,4,2840
2024-03-05,Laptop,Eletronics,South America,5,4445
2023-05-17,Headphones,Acessorioes,Europe,4,276
2023-06-18,Monitor,Eletronics,Europe,5,2320
2023-01-08,Headphones,Acessorioes,South America,3,633
2023-05-27,Phone,Eletronics,Europe,5,1240
2024-08-25,Headphones,Acessorioes,South America,1,1016
2023-08-01,Monitor,Eletronics,Europe,5,3965
2023-03-08,Monitor,Eletronics,South America,4,2960
2023-11-30,Headphones,Acessorioes,South America,3,1458
2023-05-20,Headphones,Acessorioes,South America,2,1636
2024-02-16,Phone,Eletronics,Europe,4,4224
2023-09-04,Laptop,Eletronics,Europe,1,505
2024-08-26,Phone,Eletronics,North America,5,1360
2024-07-29,Monitor,Eletronics,South America,3,1911
2023-02-27,Laptop,Eletronics,North America,3,3222
2024-10-28,Laptop,Eletronics,Asia,5,2710
2024-06-27,Laptop,Eletronics,Asia,4,3772
2024-12-07,Monitor,Eletronics,South America,5,1825
2024-02-15,Phone,Eletronics,North America,2,2084
2023-04-16,Tablet,Eletronics,Europe,3,1794
2024-09-02,Monitor,Eletronics,North America,1,260
2023-01-18,Phone,Eletronics,Europe,2,1686
2023-02-26,Laptop,Eletronics,Europe,3,2862
2024-01-29,Laptop,Eletronics,North America,3,309
2024-06-09,Headphones,Acessorioes,North America,4,3816
2024-07-05,Tablet,Eletronics,Europe,1,819
2024-07-10,Laptop,Eletronics,South America,3,384
2024-12-06,Laptop,Eletronics,Europe,2,580
2024-07-05,Headphones,Acessorioes,North America,4,3864
2024-06-03,Laptop,Eletronics,Asia,5,2130
2023-02-23,Phone,Eletronics,South America,1,663
2023-02-27,Monitor,Eletronics,Asia,5,3115
2024-02-13,Monitor,Eletronics,Asia,4,2372
2024-11-04,Laptop,Eletronics,North America,3,1413
2023-01-15,Headphones,Acessorioes,Asia,2,2000
2024-02-07,Monitor,Eletronics,Asia,3,753
2023-09-24,Phone,Eletronics,South America,4,2668
2024-11-02,Phone,Eletronics,North America,5,3870
2024-11-29,Monitor,Eletronics,Europe,4,4144
2023-08-04,Tablet,Eletronics,Europe,2,1370
2024-03-12,Laptop,Eletronics,Asia,3,1437
2023-10-08,Laptop,Eletronics,Europe,1,178
2023-01-01,Laptop,Eletronics,South America,2,2072
2023-06-09,Phone,Eletronics,Europe,3,1851
2024-07-27,Tablet,Eletronics,South America,1,758
2024-05-19,Headphones,Acessorioes,Asia,1,282
2023-06-11,Headphones,Acessorioes,South America,5,4370
2024-11-24,Phone,Eletronics,South America,2,1834
2024-04-23,Tablet,Eletronics,South America,4,4212
2023-12-23,Monitor,Eletronics,Europe,1,680
2024-02-15,Monitor,Eletronics,Asia,2,534
2023-12-02,Monitor,Eletronics,South America,2,984
2024-06-04,Monitor,Eletronics,Europe,3,879
2024-01-06,Tablet,Eletronics,South America,5,5215
2023-12-25,Phone,Eletronics,Asia,2,166
2024-01-26,Laptop,Eletronics,North America,3,633
2023-11-22,Phone,Eletronics,Asia,4,2912
2023-11-23,Monitor,Eletronics,South America,3,2634
2024-09-13,Monitor,Eletronics,Europe,5,1670
2023-12-29,Headphones,Acessorioes,North America,5,4960
2024-09-20,Laptop,Eletronics,North America,2,1430
2023-04-27,Laptop,Eletronics,North America,4,3840
2023-05-15,Monitor,Eletronics,Europe,2,558
2023-11-23,Laptop,Eletronics,Asia,3,2193
2023-04-01,Phone,Eletronics,South America,5,3340
2024-01-14,Laptop,Eletronics,South America,3,777
2024-09-28,Phone,Eletronics,North America,5,1695
2023-11-22,Phone,Eletronics,Asia,2,2152
2024-03-20,Headphones,Acessorioes,Asia,3,2535
2023-12-04,Monitor,Eletronics,Asia,2,1240
2024-04-14,Phone,Eletronics,North America,4,2544
2023-09-18,Laptop,Eletronics,Europe,2,1260
2023-04-17,Laptop,Eletronics,South America,4,1012
2024-01-02,Tablet,Eletronics,North America,4,560
2023-05-12,Monitor,Eletronics,North America,3,552
2023-08-15,Phone,Eletronics,Europe,4,3284
2023-10-16,Monitor,Eletronics,North America,2,2112
2024-02-12,Headphones,Acessorioes,Europe,5,3585
2024-04-22,Monitor,Eletronics,South America,4,3388
2023-07-14,Phone,Eletronics,Europe,3,2283
2024-07-23,Headphones,Acessorioes,South America,1,655
2024-01-04,Tablet,Eletronics,Europe,3,1512
2024-03-14,Monitor,Eletronics,South America,3,3000
2024-08-08,Phone,Eletronics,South America,3,588
2024-05-09,Headphones,Acessorioes,South America,2,1782
2023-06-17,Phone,Eletronics,Asia,5,3470
2024-11-11,Monitor,Eletronics,Asia,1,798
2024-09-12,Laptop,Eletronics,South America,5,3165
2023-08-22,Headphones,Acessorioes,Asia,3,1086
2023-10-09,Phone,Eletronics,Europe,2,1040
2024-09-23,Headphones,Acessorioes,Europe,5,2665
2024-02-12,Tablet,Eletronics,North America,4,3180
2023-09-20,Laptop,Eletronics,South America,2,1386
2023-07-31,Phone,Eletronics,Europe,1,669
2024-01-01,Laptop,Eletronics,Asia,5,3995
2024-11-05,Headphones,Acessorioes,South America,1,1068
2023-10-16,Laptop,Eletronics,South America,1,821
2023-07-13,Monitor,Eletronics,North America,2,142
2024-06-03,Headphones,Acessorioes,Asia,5,1715
2023-08-25,Tablet,Eletronics,South America,1,448
2024-03-16,Monitor,Eletronics,Asia,3,225
2024-02-14,Monitor,Eletronics,Europe,5,1370
2023-03-18,Headphones,Acessorioes,North America,1,715
2023-06-26,Monitor,Eletronics,Asia,2,1476
2023-05-25,Headphones,Acessorioes,South America,1,525
2023-03-25,Laptop,Eletronics,North America,4,328
2024-04-06,Monitor,Eletronics,Europe,2,688
2023-09-08,Laptop,Eletronics,North America,2,1436
2023-04-08,Tablet,Eletronics,Europe,1,848
2023-12-10,Laptop,Eletronics,South America,4,3456
2023-02-09,Headphones,Acessorioes,Asia,5,2540
2023-11-12,Monitor,Eletronics,North America,4,980
2024-05-09,Laptop,Eletronics,Europe,1,476
2023-09-08,Monitor,Eletronics,South America,2,1910
2023-02-18,Tablet,Eletronics,Europe,3,1542
2024-08-14,Headphones,Acessorioes,North America,5,3735
2024-12-20,Headphones,Acessorioes,Europe,1,295
2024-10-07,Monitor,Eletronics,North America,4,3952
2024-05-05,Headphones,Acessorioes,North America,1,1035
2024-01-10,Tablet,Eletronics,South America,2,678
2023-06-12,Phone,Eletronics,Asia,4,2520
2024-02-20,Tablet,Eletronics,North America,4,2684
2024-03-11,Headphones,Acessorioes,Europe,1,846
2024-09-15,Headphones,Acessorioes,South America,4,4284
2024-04-06,Laptop,Eletronics,North America,4,728
2023-05-19,Tablet,Eletronics,South America,1,243
2024-10-08,Tablet,Eletronics,South America,3,1704
2024-07-02,Laptop,Eletronics,North America,4,2600
2023-11-06,Laptop,Eletronics,Europe,3,1146
2023-06-21,Phone,Eletronics,North America,3,1128
2023-11-02,Headphones,Acessorioes,South America,3,1872
2023-11-09,Headphones,Acessorioes,North America,2,894
2023-05-03,Monitor,Eletronics,South America,1,767
2024-11-16,Monitor,Eletronics,South America,5,5300
2023-06-02,Phone,Eletronics,South America,1,649
2024-07-20,Laptop,Eletronics,Asia,3,2172
2023-12-12,Phone,Eletronics,South America,1,933
2023-03-19,Headphones,Acessorioes,North America,2,1126
2024-01-14,Monitor,Eletronics,South America,3,2448
2023-08-04,Phone,Eletronics,Europe,3,2511
2023-10-01,Phone,Eletronics,North America,3,837
2023-10-02,Headphones,Acessorioes,South America,3,2469
2023-05-12,Laptop,Eletronics,South America,2,372
2024-04-05,Phone,Eletronics,North America,1,246
2024-12-03,Laptop,Eletronics,Europe,2,1116
2024-12-05,Tablet,Eletronics,North America,4,3668
2023-10-13,Headphones,Acessorioes,Asia,5,1365
2023-07-18,Tablet,Eletronics,North America,2,1318
2023-03-20,Monitor,Eletronics,Asia,3,1695
2024-07-16,Tablet,Eletronics,North America,2,506
2023-07-09,Laptop,Eletronics,Europe,4,4060
2023-07-03,Monitor,Eletronics,South America,5,2490
2024-08-18,Tablet,Eletronics,Europe,4,464
2024-03-27,Laptop,Eletronics,Europe,3,2835
2024-04-09,Phone,Eletronics,Europe,4,2904
2023-08-07,Headphones,Acessorioes,North America,1,266
2023-09-12,Phone,Eletronics,Europe,5,3085
2024-03-24,Monitor,Eletronics,Asia,3,3240
2024-12-02,Headphones,Acessorioes,Europe,1,781
2024-10-20,Phone,Eletronics,Europe,5,1935
2023-07-07,Monitor,Eletronics,North America,2,1294
2024-01-05,Headphones,Acessorioes,South America,2,1362
2023-10-29,Monitor,Eletronics,North America,3,252
2023-05-19,Monitor,Eletronics,South America,5,5275
2024-10-09,Laptop,Eletronics,Europe,5,480
2023-12-07,Tablet,Eletronics,Asia,5,3660
2023-02-09,Monitor,Eletronics,North America,3,297
2024-10-10,Monitor,Eletronics,Europe,5,3245
2024-09-07,Laptop,Eletronics,Europe,4,2876
2023-09-12,Laptop,Eletronics,North America,5,1470
2023-09-16,Headphones,Acessorioes,Asia,2,186
2023-06-27,Phone,Eletronics,Asia,1,52
2024-05-01,Phone,Eletronics,Europe,3,1827
2024-03-01,Tablet,Eletronics,Europe,5,4745
2024-05-28,Tablet,Eletronics,North America,1,977
2023-10-16,Tablet,Eletronics,South America,1,293
2024-07-14,Phone,Eletronics,Asia,5,4205
2023-08-27,Laptop,Eletronics,Asia,1,430
2024-06-25,Laptop,Eletronics,Europe,1,860
2024-12-01,Phone,Eletronics,South America,3,1323
2024-07-16,Tablet,Eletronics,Europe,2,1868
2023-03-10,Phone,Eletronics,South America,1,927
2024-05-31,Headphones,Acessorioes,Asia,1,51
2023-07-03,Phone,Eletronics,South America,4,3108
2024-10-18,Headphones,Acessorioes,Europe,5,3160
2024-03-10,Monitor,Eletronics,North America,5,2645
2023-03-12,Laptop,Eletronics,North America,2,1280
2023-11-16,Headphones,Acessorioes,North America,3,2169
2023-09-23,Tablet,Eletronics,Europe,1,396
2023-03-21,Phone,Eletronics,Europe,3,711
2024-03-22,Laptop,Eletronics,North America,4,1608
2023-11-13,Headphones,Acessorioes,South America,3,3000
2023-06-12,Monitor,Eletronics,Europe,1,1069
2023-06-08,Headphones,Acessorioes,South America,5,3240
2023-08-16,Tablet,Eletronics,South America,5,3380
2023-03-10,Tablet,Eletronics,North America,1,637
2024-06-03,Tablet,Eletronics,Europe,5,2685
2023-04-13,Headphones,Acessorioes,Europe,2,1820
2024-09-02,Tablet,Eletronics,South America,1,1010
2023-06-02,Laptop,Eletronics,North America,1,323
2024-08-08,Phone,Eletronics,North America,2,1496
2023-09-18,Monitor,Eletronics,Asia,3,2232
2023-07-10,Tablet,Eletronics,South America,4,668
2024-03-06,Phone,Eletronics,Asia,1,689
2024-02-12,Laptop,Eletronics,Europe,4,1944
2023-12-10,Laptop,Eletronics,Europe,4,3560
2023-11-23,Tablet,Eletronics,North America,2,690
2023-03-30,Tablet,Eletronics,South America,2,322
2023-04-25,Headphones,Acessorioes,North America,2,1864
2024-07-04,Tablet,Eletronics,South America,1,437
2024-01-31,Tablet,Eletronics,South America,2,1662
2024-01-31,Tablet,Eletronics,Asia,4,2776
2024-07-13,Headphones,Acessorioes,Europe,3,1878
2023-09-29,Laptop,Eletronics,North America,3,3285
2024-01-12,Monitor,Eletronics,Europe,5,255
2024-07-26,Headphones,Acessorioes,Europe,1,297
2023-04-29,Headphones,Acessorioes,Asia,1,1050
2023-05-14,Headphones,Acessorioes,Europe,3,2601
2024-12-22,Phone,Eletronics,Europe,5,1720
2024-03-16,Headphones,Acessorioes,Asia,1,760
2023-07-29,Monitor,Eletronics,South America,4,4356
2023-10-30,Tablet,Eletronics,Europe,5,2125
2024-12-11,Phone,Eletronics,Asia,4,3540
2023-10-07,Monitor,Eletronics,North America,5,2750
2024-11-10,Phone,Eletronics,South America,4,496
2023-07-14,Phone,Eletronics,Asia,5,3195
2024-02-25,Headphones,Acessorioes,South America,3,315
2024-07-22,Laptop,Eletronics,South America,1,1099
2024-12-25,Tablet,Eletronics,South America,4,3220
2024-07-25,Monitor,Eletronics,Asia,4,664
2023-04-17,Phone,Eletronics,Europe,3,273
2024-03-08,Headphones,Acessorioes,South America,4,3128
2024-10-29,Laptop,Eletronics,Asia,3,1827
2024-04-11,Laptop,Eletronics,South America,1,663
2023-08-11,Monitor,Eletronics,Asia,4,372
2024-12-10,Phone,Eletronics,Asia,5,4420
2024-09-14,Headphones,Acessorioes,South America,5,280
2024-07-03,Tablet,Eletronics,Asia,1,600
2023-07-18,Monitor,Eletronics,South America,1,737
2024-02-10,Monitor,Eletronics,South America,1,1072
2023-12-09,Headphones,Acessorioes,Asia,1,866
2024-06-02,Tablet,Eletronics,North America,4,3372
2024-10-03,Laptop,Eletronics,South America,2,800
2023-11-11,Tablet,Eletronics,South America,5,4050
2023-02-27,Tablet,Eletronics,Asia,5,2325
2024-12-10,Headphones,Acessorioes,Asia,3,2223
2024-12-20,Headphones,Acessorioes,South America,1,374
2024-02-01,Monitor,Eletronics,North America,4,672
2024-06-30,Headphones,Acessorioes,North America,3,1062
2023-05-18,Headphones,Acessorioes,Asia,3,2769
2024-11-06,Phone,Eletronics,Asia,2,538
2024-06-02,Monitor,Eletronics,Asia,1,212
2024-05-24,Laptop,Eletronics,North America,2,1418
2024-10-09,Phone,Eletronics,Asia,5,1995
2023-09-21,Headphones,Acessorioes,Europe,2,1854
2024-04-22,Headphones,Acessorioes,South America,5,485
2023-06-07,Tablet,Eletronics,Europe,5,850
2023-11-19,Monitor,Eletronics,Europe,1,610
2024-05-26,Laptop,Eletronics,Asia,5,4135
2024-12-16,Laptop,Eletronics,South America,3,351
2023-01-10,Phone,Eletronics,Europe,1,875
2023-09-09,Headphones,Acessorioes,Europe,3,1734
2023-03-25,Headphones,Acessorioes,South America,1,687
2024-11-11,Tablet,Eletronics,North America,4,2104
2024-12-09,Phone,Eletronics,Asia,3,399
2023-11-27,Headphones,Acessorioes,South America,2,1410
2023-11-29,Tablet,Eletronics,South America,4,3480
2024-05-18,Phone,Eletronics,South America,3,3264
2024-03-22,Phone,Eletronics,Europe,4,684
2023-07-16,Headphones,Acessorioes,North America,4,2164
2023-08-29,Monitor,Eletronics,North America,5,3865
2023-01-29,Monitor,Eletronics,South America,1,345
2024-07-28,Monitor,Eletronics,Asia,5,1650
2023-02-20,Monitor,Eletronics,Europe,4,2536
2024-04-20,Tablet,Eletronics,South America,4,1688
2024-07-07,Phone,Eletronics,North America,3,3210
2023-02-26,Phone,Eletronics,North America,2,1564
2023-06-18,Headphones,Acessorioes,North America,5,4065
2024-03-30,Phone,Eletronics,Europe,4,1964
2024-11-30,Headphones,Acessorioes,South America,4,1288
2024-01-18,Headphones,Acessorioes,Asia,3,1026
2023-02-02,Monitor,Eletronics,Asia,5,3750
2024-03-16,Phone,Eletronics,Europe,4,2796
2024-09-15,Monitor,Eletronics,North America,4,2740
2024-05-05,Monitor,Eletronics,North America,2,300
2024-07-27,Laptop,Eletronics,South America,2,926
2024-01-03,Laptop,Eletronics,South America,3,2619
2024-05-16,Phone,Eletronics,Europe,5,1515
2023-07-04,Laptop,Eletronics,North America,3,1956
2024-02-01,Monitor,Eletronics,Asia,1,178
2023-05-09,Headphones,Acessorioes,Asia,5,1065
2024-01-17,Phone,Eletronics,North America,3,2712
2023-04-07,Headphones,Acessorioes,North America,1,499
2024-04-21,Tablet,Eletronics,Asia,1,150
2024-03-20,Tablet,Eletronics,Asia,4,2704
2023-04-05,Laptop,Eletronics,North America,1,836
2023-02-26,Headphones,Acessorioes,North America,5,3595
2024-06-01,Tablet,Eletronics,Asia,2,2082
2023-07-24,Tablet,Eletronics,North America,5,2590
2023-09-24,Headphones,Acessorioes,North America,1,599
2024-02-26,Phone,Eletronics,South America,1,278
2023-06-23,Laptop,Eletronics,North America,3,225
2024-02-09,Phone,Eletronics,North America,5,2175
2024-06-01,Tablet,Eletronics,Asia,1,788
2024-01-15,Headphones,Acessorioes,Europe,5,3520
2024-02-07,Headphones,Acessorioes,Asia,4,1420
2023-05-16,Monitor,Eletronics,North America,3,2184
2024-01-24,Monitor,Eletronics,Asia,5,945
2024-02-12,Laptop,Eletronics,North America,5,5460
2024-11-27,Headphones,Acessorioes,South America,4,3264
2024-10-03,Monitor,Eletronics,South America,1,335
2024-06-26,Headphones,Acessorioes,Europe,2,1544
2023-02-06,Phone,Eletronics,North America,4,548
2023-11-09,Phone,Eletronics,North America,5,1290
2023-08-08,Phone,Eletronics,Europe,5,1280
2023-09-11,Laptop,Eletronics,Europe,4,2080
2024-03-16,Phone,Eletronics,South America,1,1047
2023-03-14,Monitor,Eletronics,Europe,1,1031
2023-12-05,Phone,Eletronics,Europe,4,1436
2024-03-11,Laptop,Eletronics,Europe,3,2958
2024-04-11,Tablet,Eletronics,South America,4,1920
2024-12-08,Phone,Eletronics,South America,4,4140
2024-02-17,Laptop,Eletronics,North America,4,3588
2023-03-27,Monitor,Eletronics,South America,5,4055
2023-09-15,Laptop,Eletronics,Asia,3,2580
2024-07-12,Phone,Eletronics,Asia,2,1364
2024-05-15,Phone,Eletronics,South America,1,425
2023-02-27,Monitor,Eletronics,South America,3,2481
2023-08-14,Laptop,Eletronics,South America,4,540
2023-06-02,Monitor,Eletronics,South America,4,1016
2024-04-13,Laptop,Eletronics,Asia,3,870
2023-12-17,Tablet,Eletronics,Asia,2,414
2024-05-25,Laptop,Eletronics,South America,4,3196
2023-01-06,Monitor,Eletronics,North America,5,2945
2023-01-25,Phone,Eletronics,South America,3,1314
2023-02-08,Headphones,Acessorioes,Europe,1,1070
2023-08-07,Tablet,Eletronics,Europe,3,696
2024-03-28,Monitor,Eletronics,Asia,4,3916
2023-01-03,Tablet,Eletronics,Asia,1,709
2024-08-18,Phone,Eletronics,Europe,3,3249
2023-02-24,Phone,Eletronics,South America,5,1170
2024-12-22,Phone,Eletronics,Asia,3,1257
2023-01-19,Monitor,Eletronics,North America,1,454
2023-08-02,Phone,Eletronics,Asia,5,3910
2023-09-16,Phone,Eletronics,Asia,3,2679
2024-09-05,Monitor,Eletronics,North America,3,270
2024-07-03,Headphones,Acessorioes,North America,5,3510
2023-11-14,Headphones,Acessorioes,Europe,4,2788
2023-10-22,Phone,Eletronics,North America,2,924
2024-05-30,Headphones,Acessorioes,North America,2,1502
2024-02-21,Headphones,Acessorioes,North America,4,2996
2024-03-19,Laptop,Eletronics,Europe,3,3093
2023-06-21,Monitor,Eletronics,South America,5,5205
2024-06-25,Headphones,Acessorioes,South America,2,1212
2023-04-20,Phone,Eletronics,North America,3,207
2024-10-30,Monitor,Eletronics,South America,3,1275
2024-12-23,Phone,Eletronics,Europe,3,2499
2024-05-05,Tablet,Eletronics,Asia,1,107
2023-12-22,Tablet,Eletronics,North America,2,1164
2023-07-09,Monitor,Eletronics,Asia,5,4235
2024-02-21,Laptop,Eletronics,Europe,4,676
2023-05-08,Phone,Eletronics,South America,3,3012
2024-01-07,Headphones,Acessorioes,Europe,2,2194
2024-08-04,Headphones,Acessorioes,North America,3,1776
2024-07-09,Monitor,Eletronics,North America,5,4260
